Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
4199468,SA_0000001420,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,98,98.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Niger
3259421,SA_0000001420,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,160,160.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Japan
1691469,SA_0000001420,COUNTRY,SVN,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,208,208.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Slovenia
4980229,SA_0000001420,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,61,61.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ecuador
3538005,SA_0000001420,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,50,50.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Libya
2134612,SA_0000001420,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,54,54.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ethiopia
7468856,SA_0000001420,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,93,93.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,South Africa
759476,SA_0000001420,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,48,48.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Papua New Guinea
4769020,SA_0000001420,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,29,29.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tonga
9505740,SA_0000001420,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,34,34.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Comoros
8270977,SA_0000001420,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,145,145.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Belarus
9738061,SA_0000001420,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,81,81.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Benin
2227578,SA_0000001420,COUNTRY,FRA,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,126,126.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,France
2696909,SA_0000001420,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,84,84.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Iran
9366873,SA_0000001420,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,204,204.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Albania
9246042,SA_0000001420,COUNTRY,NGA,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,112,112.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Nigeria
7993555,SA_0000001420,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,153,153.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Malaysia
8423073,SA_0000001420,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,80,80.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Somalia
5622106,SA_0000001420,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,29,29.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Uzbekistan
5046594,SA_0000001420,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,73,73.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kuwait
2512090,SA_0000001420,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,60,60.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Saint Vincent and the Grenadines
5608924,SA_0000001420,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,53,53.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Morocco
568885,SA_0000001420,COUNTRY,MLI,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,62,62.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mali
8542292,SA_0000001420,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,11,11.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mozambique
2604703,SA_0000001420,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,73,73.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Honduras
2762719,SA_0000001420,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,361,361.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Czechia
1302062,SA_0000001420,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,49,49.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Guinea
9585709,SA_0000001420,COUNTRY,MCO,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,98,98.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Monaco
792800,SA_0000001420,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,40,40.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Georgia
6079681,SA_0000001420,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,57,57.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Algeria
2961118,SA_0000001420,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,55,55.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mongolia
6714785,SA_0000001420,COUNTRY,URY,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,161,161.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Uruguay
1850680,SA_0000001420,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,180,180.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Poland
8231543,SA_0000001420,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,43,43.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Comoros
6542591,SA_0000001420,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,89,89.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Barbados
6965991,SA_0000001420,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,38,38.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Djibouti
5920676,SA_0000001420,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,155,155.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Slovakia
8529106,SA_0000001420,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,216,216.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ireland
6906661,SA_0000001420,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,43,43.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Rwanda
4894740,SA_0000001420,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,114,114.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Philippines
7887831,SA_0000001420,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,145,145.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cambodia
3544344,SA_0000001420,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,134,134.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Trinidad and Tobago
3881989,SA_0000001420,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,83,83.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Vietnam
4200003,SA_0000001420,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,129,129.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bolivia
4518373,SA_0000001420,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,167,167.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Maldives
4875066,SA_0000001420,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,54,54.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mexico
9499585,SA_0000001420,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,103,103.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Brazil
7091842,SA_0000001420,COUNTRY,GAB,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,48,48.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Gabon
925239,SA_0000001420,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,96,96.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Timor-Leste
6026919,SA_0000001420,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,62,62.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Sao Tome and Principe
1024631,SA_0000001420,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,26,26.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Qatar
6886942,SA_0000001420,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,65,65.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Paraguay
238102,SA_0000001420,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,85,85.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Grenada
